"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3310482";"";"None";"305.78";"0";"4.21";"2ap";"Fc1cc(C(CC2CNC2)Oc2ccccc2)ccc1Cl";"Inhibition";"'='";"80.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3362225";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 0.1 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL2430696";"";"None";"271.75";"0";"3.34";"2q";"O=C1NCC(c2ccc(Cl)cc2)C1c1ccccc1";"Inhibition";"'='";"30.8";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2433700";"Inhibition of human SERT-mediated serotonin uptake expressed in HEK293 cells at 10 uM after 15 mins by fluorescence plate reader analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429823";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";""
"CHEMBL2430694";"";"None";"306.19";"0";"3.99";"2o";"O=C1NCC(c2cccc(Cl)c2)C1c1cccc(Cl)c1";"Inhibition";"'='";"26.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2433696";"Displacement of [3H]imipramin from human recombinant SERT over-expressed in HEK293 cells at 10 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429823";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";""
"CHEMBL1644980";"";"None";"487.99";"1";"7.25";"8b";"OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccccc2)c2ccccc2)CC1";"Inhibition";"'='";"83.7";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4260839";"Displacement of [3H]Citalopram from human SERT expressed in HEK cells by radioligand binding assay relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4257579";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";""
"CHEMBL4291488";"";"None";"341.42";"0";"2.21";"19";"N=C(N)NCCCCCNc1noc(Cc2c[nH]c3ccccc23)n1";"Inhibition";"'='";"16.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4266369";"Inhibition of serotonin transporter (unknown origin) at 10 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4265876";"1";"Scientific Literature";"J Nat Prod";"2017";"None";""
"CHEMBL2391147";"";"None";"232.28";"0";"0.88";"E1R, 4R,5S-2a";"C[C@H]1[C@@H](c2ccccc2)CC(=O)N1CC(N)=O";"Inhibition";"'='";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2395781";"Binding affinity to human serotonin 5-HT transporter at 10 uM by radioligand displacement assay relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390917";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";""
"CHEMBL3331477";"";"None";"357.28";"1";"5.13";"8ax";"Clc1ccc(N(Cc2ccc3ccccc3c2)C2CNC2)cc1Cl";"Inhibition";"'='";"11.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3385962";"Inhibition of human SERT expressed in HEK293 cells at 0.1 uM incubated for 15 mins by neurotransmitter reuptake assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352820";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL3331479";"";"None";"302.42";"0";"4.13";"8ba";"Cc1ccc(N(Cc2ccc3ccccc3c2)C2CNC2)cc1";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3385962";"Inhibition of human SERT expressed in HEK293 cells at 0.1 uM incubated for 15 mins by neurotransmitter reuptake assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352820";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL2205811";"";"None";"309.41";"0";"2.00";"29";"COc1cccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)c1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2215562";"Binding affinity to SERT at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203059";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";""
"CHEMBL3310638";"";"None";"253.34";"0";"3.42";"2bt";"c1ccc(OC(CC2CNC2)c2ccccc2)cc1";"Inhibition";"'='";"66.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3362225";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 0.1 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL4457961";"";"None";"327.44";"0";"4.07";"16b";"COc1ccc2c(c1)CCN(CCC(F)Cc1ccccc1)CC2";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4396292";"Displacement of [3H]imipramine from human serotonin transporter at 1 uM after 30 mins by scintillation counting method relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393719";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL1824777";"";"None";"279.81";"0";"2.77";"9";"Cl.OC12CC3CC(CC(C3)N1Cc1ccccc1)C2";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1826457";"Inhibition of SERT at 10 uM by NIMH PDSP";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821607";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";""
"CHEMBL562767";"";"None";"353.47";"0";"2.73";"13";"CNC[C@@H](O)[C@H](c1ccccc1)n1c(=O)n(C(C)(C)C)c2ccccc21";"Inhibition";"'='";"1.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1055027";"Inhibition of [3H]hydroxytryptamine creatinine sulfate uptake at human SERT expressed in human JAR cells at 1 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153531";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307657";""
"CHEMBL4514779";"";"None";"386.21";"0";"3.94";"38; NRD-21";"O=C(Nc1cccc(NC(=O)c2ccccc2Br)c1)c1cnco1";"Inhibition";"'='";"-44.0";"%";"";"Outside typical range";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4350199";"Inhibition of serotonin transporter (unknown origin) at 10 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4346742";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
"CHEMBL3310480";"";"None";"406.23";"1";"5.62";"2an";"FC(F)(F)Oc1cccc(OC(CC2CNC2)c2ccc(Cl)c(Cl)c2)c1";"Inhibition";"'='";"9.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3362225";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 0.1 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL3310484";"";"None";"323.77";"0";"4.35";"2as";"Fc1cc(C(CC2CNC2)Oc2ccccc2F)ccc1Cl";"Inhibition";"'='";"77.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3362225";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 0.1 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL3310489";"";"None";"319.81";"0";"4.52";"2ax";"Cc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3362225";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 0.1 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL1085323";"";"None";"377.47";"0";"1.87";"S-17e";"CNC[C@@H](O)CCN1c2ccccc2N(c2cccc(OC)c2)S1(=O)=O";"Inhibition";"'='";"56.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1120741";"Inhibition of SERT-mediated serotonin uptake in human JAR cells at 6 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155515";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307657";""
"CHEMBL1083118";"";"None";"383.42";"0";"2.14";"S-17h";"CNC[C@@H](O)CCN1c2ccccc2N(c2cc(F)ccc2F)S1(=O)=O";"Inhibition";"'='";"58.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1120741";"Inhibition of SERT-mediated serotonin uptake in human JAR cells at 6 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155515";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307657";""
"CHEMBL3331487";"";"None";"321.25";"0";"4.22";"10ai";"Clc1ccc(N(Cc2ccccc2)CC2CNC2)cc1Cl";"Inhibition";"'='";"82.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3385962";"Inhibition of human SERT expressed in HEK293 cells at 0.1 uM incubated for 15 mins by neurotransmitter reuptake assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352820";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL4573441";"";"None";"361.85";"0";"3.66";"8";"O=C(CCCN1CCN(c2ccc(Cl)cn2)CC1)c1ccc(F)cc1";"Inhibition";"'='";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4688566";"Displacement of [3H]-citalopram from human SERT at 10 uM by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680313";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"Dose = 10.0 microM"
"CHEMBL3310623";"";"None";"340.23";"0";"4.86";"2ar";"Fc1cc(C(CC2CNC2)Oc2ccc(Cl)cc2)ccc1Cl";"Inhibition";"'='";"65.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3362225";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 0.1 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL3310498";"";"None";"356.68";"1";"5.38";"2af";"Clc1cccc(OC(CC2CNC2)c2ccc(Cl)c(Cl)c2)c1";"Inhibition";"'='";"35.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3362225";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 0.1 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL3310497";"";"None";"356.68";"1";"5.38";"2aa";"Clc1ccc(C(CC2CNC2)Oc2ccccc2Cl)cc1Cl";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3364216";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 1 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL3331473";"";"None";"321.25";"0";"4.01";"8aq";"Clc1ccc(N(CCc2ccccc2)C2CNC2)cc1Cl";"Inhibition";"'='";"29.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3385962";"Inhibition of human SERT expressed in HEK293 cells at 0.1 uM incubated for 15 mins by neurotransmitter reuptake assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352820";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL4789321";"";"None";"398.52";"0";"4.53";"44";"CCC(=O)N(CCN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(OC)cc1";"Inhibition";"'='";"10.92";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4768241";"Inhibition of 5-HT transporter (unknown origin) at 1 uM relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765270";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"Dose = 1.0 microM"
"CHEMBL1830880";"";"None";"345.42";"0";"1.88";"11";"O=S1(=O)N(CC2CNCCO2)c2ccccc2N1c1ccccc1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1832400";"Inhibition of human SERT expressed in JAR cells assessed as serotonin uptake at 6 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828571";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3307657";""
"CHEMBL3355573";"";"None";"467.51";"0";"1.33";"9g";"N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)[C@H]1CC[C@H](NCc2ncc3c(n2)NC(=O)CO3)CC1";"Inhibition";"'='";"32.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3363794";"Inhibition of SERT (unknown origin) at 30 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352316";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
"CHEMBL1164191";"";"None";"303.50";"0";"4.24";"5a";"CSc1ccc(CC(N)Cc2ccc(SC)cc2)cc1";"Inhibition";"'='";"98.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1676766";"Inhibition of [3H]-serotonin reuptake at human SERT expressed in HEK293 cells at 100 uM after 15 to 20 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671778";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3307715";""
"CHEMBL4780132";"";"None";"561.51";"1";"4.37";"21";"C[C@H](N(Cc1ccc(F)cc1)C(=O)CN1C(=O)N[C@]2(C[C@@H](F)c3cc(-c4cnn(C)c4)ccc32)C1=O)C(F)(F)F";"Inhibition";"'='";"16.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4738811";"Displacement of [3H]imipramine from recombinant human SERT1 at 10 uM incubated for 60 mins by scintillation counting relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4732236";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"Dose = 10.0 microM | TIME = 1.0 hr"
"CHEMBL3958704";"";"None";"433.50";"1";"5.41";"1";"C/C(=C\COc1ccccc1CN(C)C(=O)c1ccc(-c2ccco2)cc1)CCC(=O)O";"Inhibition";"'<'";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4184498";"Displacement of [3H] paroxetine from full length human recombinant SERT expressed in HEK293 cell membranes at 10 uM after 60 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184082";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";""
"CHEMBL4172540";"";"None";"339.37";"0";"3.82";"19; VU6010572, (S)-enantiomer";"C[C@@H](COc1ccn(-c2ccc(F)cc2)c(=O)c1)Oc1ccccc1";"Inhibition";"'>'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4134134";"Inhibition of human SERT at 10 uM relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130451";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";""
"CHEMBL1083410";"";"None";"365.43";"0";"2.00";"R-17b";"CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O";"Inhibition";"'='";"21.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1120741";"Inhibition of SERT-mediated serotonin uptake in human JAR cells at 6 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155515";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307657";""
"CHEMBL3310486";"";"None";"323.77";"0";"4.35";"2au";"Fc1ccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)cc1";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3364216";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 1 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL3310481";"";"None";"406.23";"1";"5.62";"2ao";"FC(F)(F)Oc1ccc(OC(CC2CNC2)c2ccc(Cl)c(Cl)c2)cc1";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3364218";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 10 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL3818994";"";"None";"297.37";"0";"3.85";"10";"O=C(CCCN1CCc2ccccc2C1)c1ccc(F)cc1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3821456";"Displacement of [3H]Citalopram from human SERT expressed in cell membranes after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817758";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";""
"CHEMBL3310482";"";"None";"305.78";"0";"4.21";"2ap";"Fc1cc(C(CC2CNC2)Oc2ccccc2)ccc1Cl";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3364218";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 10 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL3310631";"";"None";"303.35";"0";"4.00";"2bj";"Cc1cccc(OC(CC2CNC2)c2ccc(F)c(F)c2)c1";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3362225";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 0.1 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL637";"VENLAFAXINE";"4.0";"277.41";"0";"3.04";"Venlafaxine";"COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1";"Inhibition";"'='";"86.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3364216";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 1 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL3309701";"";"None";"340.23";"0";"4.86";"2ab";"Fc1ccccc1OC(CC1CNC1)c1ccc(Cl)c(Cl)c1";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3364216";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 1 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL3334778";"";"None";"429.39";"0";"4.03";"18e";"CCOC(=O)C1CCCN(C(CCN2CCOCC2)c2ccc(Cl)c(Cl)c2)C1";"Inhibition";"'='";"34.9";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3368422";"Inhibition of [3H]-serotonin uptake in human SERT expressed in HEK293 cells at 10 uM by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352559";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307715";""
"CHEMBL3113644";"";"None";"244.29";"0";"1.97";"18";"Nc1ccc2oc(=O)c(CN3CCCC3)cc2c1";"Inhibition";"'='";"1.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3116622";"Displacement of [3H]-imipramine from human serotonin transporter at 10 uM relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112537";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";""
